snapshot,season,week_of_paste,table,team,player,week,value
2026-09-10,2026,1,wr_bonus,CLE,,next4,-1.1
2026-09-10,2026,1,wr_bonus,MIA,,1,-1.8
2026-09-10,2026,1,wr_bonus,MIA,,2,-1.7
2026-09-10,2026,1,wr_bonus,MIA,,3,-0.2
2026-09-10,2026,1,wr_bonus,MIA,,4,0.7
2026-09-10,2026,1,wr_bonus,MIA,,5,-0.8
2026-09-10,2026,1,wr_bonus,MIA,,7,-2.9
2026-09-10,2026,1,wr_bonus,MIA,,8,-0.1
2026-09-10,2026,1,wr_bonus,MIA,,9,0.5
2026-09-10,2026,1,wr_bonus,MIA,,10,0.6
2026-09-10,2026,1,wr_bonus,MIA,,11,-1.3
2026-09-10,2026,1,wr_bonus,MIA,,12,-2.3
2026-09-10,2026,1,wr_bonus,MIA,,13,0.1
2026-09-10,2026,1,wr_bonus,MIA,,14,-0.3
2026-09-10,2026,1,wr_bonus,MIA,,15,-0.8
2026-09-10,2026,1,wr_bonus,MIA,,16,-1.0
2026-09-10,2026,1,wr_bonus,MIA,,17,-0.1
2026-09-10,2026,1,wr_bonus,MIA,,avg,-0.7
2026-09-10,2026,1,wr_bonus,MIA,,playoffs,-0.6
2026-09-10,2026,1,wr_bonus,MIA,,baseline,17.8
2026-09-10,2026,1,wr_bonus,MIA,,next4,-0.8
2026-09-10,2026,1,wr_bonus,ATL,,1,-2.6
2026-09-10,2026,1,wr_bonus,ATL,,2,1.3
2026-09-10,2026,1,wr_bonus,ATL,,3,-1.0
2026-09-10,2026,1,wr_bonus,ATL,,4,-3.1
2026-09-10,2026,1,wr_bonus,ATL,,5,2.4
2026-09-10,2026,1,wr_bonus,ATL,,6,3.4
2026-09-10,2026,1,wr_bonus,ATL,,7,2.1
2026-09-10,2026,1,wr_bonus,ATL,,8,-1.5
2026-09-10,2026,1,wr_bonus,ATL,,9,-1.0
2026-09-10,2026,1,wr_bonus,ATL,,10,2.5
2026-09-10,2026,1,wr_bonus,ATL,,12,0.5
2026-09-10,2026,1,wr_bonus,ATL,,13,3.9
2026-09-10,2026,1,wr_bonus,ATL,,14,-2.0
2026-09-10,2026,1,wr_bonus,ATL,,15,-2.5
2026-09-10,2026,1,wr_bonus,ATL,,16,1.0
2026-09-10,2026,1,wr_bonus,ATL,,17,2.7
2026-09-10,2026,1,wr_bonus,ATL,,avg,0.4
2026-09-10,2026,1,wr_bonus,ATL,,playoffs,0.4
2026-09-10,2026,1,wr_bonus,ATL,,baseline,19.4
2026-09-10,2026,1,wr_bonus,ATL,,next4,-1.3
2026-09-10,2026,1,wr_bonus,KC,,1,-3.1
2026-09-10,2026,1,wr_bonus,KC,,2,1.0
2026-09-10,2026,1,wr_bonus,KC,,3,-0.5
2026-09-10,2026,1,wr_bonus,KC,,4,0.1
2026-09-10,2026,1,wr_bonus,KC,,6,0.8
2026-09-10,2026,1,wr_bonus,KC,,7,0.3
2026-09-10,2026,1,wr_bonus,KC,,8,0.5
2026-09-10,2026,1,wr_bonus,KC,,9,-0.1
2026-09-10,2026,1,wr_bonus,KC,,10,2.1
2026-09-10,2026,1,wr_bonus,KC,,11,0.3
2026-09-10,2026,1,wr_bonus,KC,,12,0.1
2026-09-10,2026,1,wr_bonus,KC,,13,2.1
2026-09-10,2026,1,wr_bonus,KC,,14,-1.1
2026-09-10,2026,1,wr_bonus,KC,,15,-2.4
2026-09-10,2026,1,wr_bonus,KC,,16,0.0
2026-09-10,2026,1,wr_bonus,KC,,17,2.3
2026-09-10,2026,1,wr_bonus,KC,,avg,0.1
2026-09-10,2026,1,wr_bonus,KC,,playoffs,0.0
2026-09-10,2026,1,wr_bonus,KC,,baseline,23.4
2026-09-10,2026,1,wr_bonus,KC,,next4,-0.7
2026-09-10,2026,1,wr_bonus,DEN,,1,-5.4
2026-09-10,2026,1,wr_bonus,DEN,,2,2.2
2026-09-10,2026,1,wr_bonus,DEN,,3,1.7
2026-09-10,2026,1,wr_bonus,DEN,,4,-0.5
2026-09-10,2026,1,wr_bonus,DEN,,5,2.1
2026-09-10,2026,1,wr_bonus,DEN,,6,1.7
2026-09-10,2026,1,wr_bonus,DEN,,7,0.9
2026-09-10,2026,1,wr_bonus,DEN,,8,1.6
2026-09-10,2026,1,wr_bonus,DEN,,9,-1.6
2026-09-10,2026,1,wr_bonus,DEN,,11,-0.5
2026-09-10,2026,1,wr_bonus,DEN,,12,-0.6
2026-09-10,2026,1,wr_bonus,DEN,,13,0.7
2026-09-10,2026,1,wr_bonus,DEN,,14,-1.8
2026-09-10,2026,1,wr_bonus,DEN,,15,-0.2
2026-09-10,2026,1,wr_bonus,DEN,,16,1.2
2026-09-10,2026,1,wr_bonus,DEN,,17,0.8
2026-09-10,2026,1,wr_bonus,DEN,,avg,0.2
2026-09-10,2026,1,wr_bonus,DEN,,playoffs,0.6
2026-09-10,2026,1,wr_bonus,DEN,,baseline,25.0
2026-09-10,2026,1,wr_bonus,DEN,,next4,-0.5
2026-09-10,2026,1,rb_bonus,LAC,,1,2.7
2026-09-10,2026,1,rb_bonus,LAC,,2,1.7
2026-09-10,2026,1,rb_bonus,LAC,,3,-0.5
2026-09-10,2026,1,rb_bonus,LAC,,4,0.2
2026-09-10,2026,1,rb_bonus,LAC,,5,1.4
2026-09-10,2026,1,rb_bonus,LAC,,6,-0.8
2026-09-10,2026,1,rb_bonus,LAC,,8,-0.2
2026-09-10,2026,1,rb_bonus,LAC,,9,0.1
2026-09-10,2026,1,rb_bonus,LAC,,10,-0.6
2026-09-10,2026,1,rb_bonus,LAC,,11,1.3
2026-09-10,2026,1,rb_bonus,LAC,,12,1.9
2026-09-10,2026,1,rb_bonus,LAC,,13,-1.2
2026-09-10,2026,1,rb_bonus,LAC,,14,0.3
2026-09-10,2026,1,rb_bonus,LAC,,15,0.7
2026-09-10,2026,1,rb_bonus,LAC,,16,1.3
2026-09-10,2026,1,rb_bonus,LAC,,17,1.0
2026-09-10,2026,1,rb_bonus,LAC,,avg,0.6
2026-09-10,2026,1,rb_bonus,LAC,,playoffs,1.0
2026-09-10,2026,1,rb_bonus,LAC,,baseline,17.2
2026-09-10,2026,1,rb_bonus,LAC,,next4,1.0
2026-09-10,2026,1,rb_bonus,DET,,1,1.6
2026-09-10,2026,1,rb_bonus,DET,,2,-1.3
2026-09-10,2026,1,rb_bonus,DET,,3,0.8
2026-09-10,2026,1,rb_bonus,DET,,4,-1.0
2026-09-10,2026,1,rb_bonus,DET,,5,0.8
2026-09-10,2026,1,rb_bonus,DET,,7,1.6
2026-09-10,2026,1,rb_bonus,DET,,8,1.9
2026-09-10,2026,1,rb_bonus,DET,,9,0.7
2026-09-10,2026,1,rb_bonus,DET,,10,-0.3
2026-09-10,2026,1,rb_bonus,DET,,11,-0.7
2026-09-10,2026,1,rb_bonus,DET,,12,1.3
2026-09-10,2026,1,rb_bonus,DET,,13,0.7
2026-09-10,2026,1,rb_bonus,DET,,14,0.7
2026-09-10,2026,1,rb_bonus,DET,,15,0.5
2026-09-10,2026,1,rb_bonus,DET,,16,-0.3
2026-09-10,2026,1,rb_bonus,DET,,17,-0.5
2026-09-10,2026,1,rb_bonus,DET,,avg,0.4
2026-09-10,2026,1,rb_bonus,DET,,playoffs,-0.1
2026-09-10,2026,1,rb_bonus,DET,,baseline,19.3
2026-09-10,2026,1,rb_bonus,DET,,next4,0.0
2026-09-10,2026,1,rb_bonus,MIN,,1,1.3
2026-09-10,2026,1,rb_bonus,MIN,,2,-0.6
2026-09-10,2026,1,rb_bonus,MIN,,3,-2.1
2026-09-10,2026,1,rb_bonus,MIN,,4,1.8
2026-09-10,2026,1,rb_bonus,MIN,,5,-0.6
2026-09-10,2026,1,rb_bonus,MIN,,7,0.3
2026-09-10,2026,1,rb_bonus,MIN,,8,0.3
2026-09-10,2026,1,rb_bonus,MIN,,9,-0.6
2026-09-10,2026,1,rb_bonus,MIN,,10,-0.3
2026-09-10,2026,1,rb_bonus,MIN,,11,-1.5
2026-09-10,2026,1,rb_bonus,MIN,,12,1.0
2026-09-10,2026,1,rb_bonus,MIN,,13,0.3
2026-09-10,2026,1,rb_bonus,MIN,,14,-0.6
2026-09-10,2026,1,rb_bonus,MIN,,15,1.3
2026-09-10,2026,1,rb_bonus,MIN,,16,0.1
2026-09-10,2026,1,rb_bonus,MIN,,17,-0.9
2026-09-10,2026,1,rb_bonus,MIN,,avg,0.0
2026-09-10,2026,1,rb_bonus,MIN,,playoffs,0.2
2026-09-10,2026,1,rb_bonus,MIN,,baseline,17.7
2026-09-10,2026,1,rb_bonus,MIN,,next4,0.1
2026-09-10,2026,1,rb_bonus,LV,,1,1.1
2026-09-10,2026,1,rb_bonus,LV,,2,-1.6
2026-09-10,2026,1,rb_bonus,LV,,3,-1.6
2026-09-10,2026,1,rb_bonus,LV,,4,-1.2
2026-09-10,2026,1,rb_bonus,LV,,5,-1.0
2026-09-10,2026,1,rb_bonus,LV,,6,-0.8
2026-09-10,2026,1,rb_bonus,LV,,7,-0.6
2026-09-10,2026,1,rb_bonus,LV,,8,-1.4
2026-09-10,2026,1,rb_bonus,LV,,9,-2.2
2026-09-10,2026,1,rb_bonus,LV,,10,-0.3
2026-09-10,2026,1,rb_bonus,LV,,11,-1.4
2026-09-10,2026,1,rb_bonus,LV,,12,-1.4
2026-09-10,2026,1,rb_bonus,LV,,14,-1.1
2026-09-10,2026,1,rb_bonus,LV,,15,-0.4
2026-09-10,2026,1,rb_bonus,LV,,16,-0.6
2026-09-10,2026,1,rb_bonus,LV,,17,-0.1
2026-09-10,2026,1,rb_bonus,LV,,avg,-0.9
2026-09-10,2026,1,rb_bonus,LV,,playoffs,-0.4
2026-09-10,2026,1,rb_bonus,LV,,baseline,17.8
2026-09-10,2026,1,rb_bonus,LV,,next4,-0.8
2026-09-10,2026,1,rb_bonus,BAL,,1,1.1
2026-09-10,2026,1,rb_bonus,BAL,,2,1.1
2026-09-10,2026,1,rb_bonus,BAL,,3,0.3
2026-09-10,2026,1,rb_bonus,BAL,,4,0.5
2026-09-10,2026,1,rb_bonus,BAL,,5,1.4
2026-09-10,2026,1,rb_bonus,BAL,,6,-0.2
2026-09-10,2026,1,rb_bonus,BAL,,7,-0.3
2026-09-10,2026,1,rb_bonus,BAL,,8,-0.7
2026-09-10,2026,1,rb_bonus,BAL,,9,1.1
2026-09-10,2026,1,rb_bonus,BAL,,10,0.0
2026-09-10,2026,1,rb_bonus,BAL,,11,-0.3
2026-09-10,2026,1,rb_bonus,BAL,,12,-1.1
2026-09-10,2026,1,rb_bonus,BAL,,14,-0.5
2026-09-10,2026,1,rb_bonus,BAL,,15,0.3
2026-09-10,2026,1,rb_bonus,BAL,,16,1.4
2026-09-10,2026,1,rb_bonus,BAL,,17,-1.0
2026-09-10,2026,1,rb_bonus,BAL,,avg,0.2
2026-09-10,2026,1,rb_bonus,BAL,,playoffs,0.2
2026-09-10,2026,1,rb_bonus,BAL,,baseline,18.5
2026-09-10,2026,1,rb_bonus,BAL,,next4,0.7
2026-09-10,2026,1,rb_bonus,PIT,,1,1.0
2026-09-10,2026,1,rb_bonus,PIT,,2,-0.7
2026-09-10,2026,1,rb_bonus,PIT,,3,-1.2
2026-09-10,2026,1,rb_bonus,PIT,,4,-0.8
2026-09-10,2026,1,rb_bonus,PIT,,5,-0.6
2026-09-10,2026,1,rb_bonus,PIT,,6,-1.9
2026-09-10,2026,1,rb_bonus,PIT,,7,-1.1
2026-09-10,2026,1,rb_bonus,PIT,,8,-0.2
2026-09-10,2026,1,rb_bonus,PIT,,10,-1.9
2026-09-10,2026,1,rb_bonus,PIT,,11,-1.0
2026-09-10,2026,1,rb_bonus,PIT,,12,-0.7
2026-09-10,2026,1,rb_bonus,PIT,,13,-1.2
2026-09-10,2026,1,rb_bonus,PIT,,14,-1.1
2026-09-10,2026,1,rb_bonus,PIT,,15,-0.4
2026-09-10,2026,1,rb_bonus,PIT,,16,-0.4
2026-09-10,2026,1,rb_bonus,PIT,,17,-1.2
2026-09-10,2026,1,rb_bonus,PIT,,avg,-0.8
2026-09-10,2026,1,rb_bonus,PIT,,playoffs,-0.6
2026-09-10,2026,1,rb_bonus,PIT,,baseline,19.6
2026-09-10,2026,1,rb_bonus,PIT,,next4,-0.4
2026-09-10,2026,1,rb_bonus,PHI,,1,0.7
2026-09-10,2026,1,rb_bonus,PHI,,2,-0.9
2026-09-10,2026,1,rb_bonus,PHI,,3,-1.2
2026-09-10,2026,1,rb_bonus,PHI,,4,-0.5
2026-09-10,2026,1,rb_bonus,PHI,,5,0.1
2026-09-10,2026,1,rb_bonus,PHI,,6,-0.2
2026-09-10,2026,1,rb_bonus,PHI,,7,-0.9
2026-09-10,2026,1,rb_bonus,PHI,,8,-1.2
2026-09-10,2026,1,rb_bonus,PHI,,9,-0.1
2026-09-10,2026,1,rb_bonus,PHI,,11,0.9
2026-09-10,2026,1,rb_bonus,PHI,,12,-0.9
2026-09-10,2026,1,rb_bonus,PHI,,13,1.1
2026-09-10,2026,1,rb_bonus,PHI,,14,-0.1
2026-09-10,2026,1,rb_bonus,PHI,,15,1.0
2026-09-10,2026,1,rb_bonus,PHI,,16,-0.6
2026-09-10,2026,1,rb_bonus,PHI,,17,-1.4
2026-09-10,2026,1,rb_bonus,PHI,,avg,-0.3
2026-09-10,2026,1,rb_bonus,PHI,,playoffs,-0.3
2026-09-10,2026,1,rb_bonus,PHI,,baseline,17.5
2026-09-10,2026,1,rb_bonus,PHI,,next4,-0.5
2026-09-10,2026,1,rb_bonus,JAX,,1,0.7
2026-09-10,2026,1,rb_bonus,JAX,,2,-0.4
2026-09-10,2026,1,rb_bonus,JAX,,3,1.2
2026-09-10,2026,1,rb_bonus,JAX,,4,-1.0
2026-09-10,2026,1,rb_bonus,JAX,,5,0.7
2026-09-10,2026,1,rb_bonus,JAX,,6,0.0
2026-09-10,2026,1,rb_bonus,JAX,,8,0.7
2026-09-10,2026,1,rb_bonus,JAX,,9,-0.1
2026-09-10,2026,1,rb_bonus,JAX,,10,-0.8
2026-09-10,2026,1,rb_bonus,JAX,,11,-1.2
2026-09-10,2026,1,rb_bonus,JAX,,12,0.4
2026-09-10,2026,1,rb_bonus,JAX,,13,0.0
2026-09-10,2026,1,rb_bonus,JAX,,14,0.4
2026-09-10,2026,1,rb_bonus,JAX,,15,-0.7
2026-09-10,2026,1,rb_bonus,JAX,,16,-0.9
2026-09-10,2026,1,rb_bonus,JAX,,17,0.2
2026-09-10,2026,1,rb_bonus,JAX,,avg,-0.1
2026-09-10,2026,1,rb_bonus,JAX,,playoffs,-0.5
2026-09-10,2026,1,rb_bonus,JAX,,baseline,18.1
2026-09-10,2026,1,rb_bonus,JAX,,next4,0.1
2026-09-10,2026,1,rb_bonus,SEA,,1,0.7
2026-09-10,2026,1,rb_bonus,SEA,,2,0.9
2026-09-10,2026,1,rb_bonus,SEA,,3,-1.8
2026-09-10,2026,1,rb_bonus,SEA,,4,-0.7
2026-09-10,2026,1,rb_bonus,SEA,,5,-0.8
2026-09-10,2026,1,rb_bonus,SEA,,6,-1.1
2026-09-10,2026,1,rb_bonus,SEA,,7,-0.5
2026-09-10,2026,1,rb_bonus,SEA,,8,-0.2
2026-09-10,2026,1,rb_bonus,SEA,,9,1.2
2026-09-10,2026,1,rb_bonus,SEA,,10,-0.3
2026-09-10,2026,1,rb_bonus,SEA,,12,-2.1
2026-09-10,2026,1,rb_bonus,SEA,,13,-1.7
2026-09-10,2026,1,rb_bonus,SEA,,14,-0.2
2026-09-10,2026,1,rb_bonus,SEA,,15,-0.5
2026-09-10,2026,1,rb_bonus,SEA,,16,-0.6
2026-09-10,2026,1,rb_bonus,SEA,,17,-1.2
2026-09-10,2026,1,rb_bonus,SEA,,avg,-0.5
2026-09-10,2026,1,rb_bonus,SEA,,playoffs,-0.8
2026-09-10,2026,1,rb_bonus,SEA,,baseline,18.5
2026-09-10,2026,1,rb_bonus,SEA,,next4,-0.2
2026-09-10,2026,1,rb_bonus,CIN,,1,0.6
2026-09-10,2026,1,rb_bonus,CIN,,2,-0.3
2026-09-10,2026,1,rb_bonus,CIN,,3,0.5
2026-09-10,2026,1,rb_bonus,CIN,,4,1.6
2026-09-10,2026,1,rb_bonus,CIN,,5,1.7
2026-09-10,2026,1,rb_bonus,CIN,,7,0.6
2026-09-10,2026,1,rb_bonus,CIN,,8,0.9
2026-09-10,2026,1,rb_bonus,CIN,,9,2.3
2026-09-10,2026,1,rb_bonus,CIN,,10,1.3
2026-09-10,2026,1,rb_bonus,CIN,,11,-0.7
2026-09-10,2026,1,rb_bonus,CIN,,12,1.3
2026-09-10,2026,1,rb_bonus,CIN,,13,0.8
2026-09-10,2026,1,rb_bonus,CIN,,14,0.7
2026-09-10,2026,1,rb_bonus,CIN,,15,0.3
2026-09-10,2026,1,rb_bonus,CIN,,16,0.7
2026-09-10,2026,1,rb_bonus,CIN,,17,1.5
2026-09-10,2026,1,rb_bonus,CIN,,avg,0.9
2026-09-10,2026,1,rb_bonus,CIN,,playoffs,0.8
2026-09-10,2026,1,rb_bonus,CIN,,baseline,18.1
2026-09-10,2026,1,rb_bonus,CIN,,next4,0.6
2026-09-10,2026,1,rb_bonus,CHI,,1,0.3
2026-09-10,2026,1,rb_bonus,CHI,,2,1.5
2026-09-10,2026,1,rb_bonus,CHI,,3,0.5
2026-09-10,2026,1,rb_bonus,CHI,,4,0.6
2026-09-10,2026,1,rb_bonus,CHI,,5,0.3
2026-09-10,2026,1,rb_bonus,CHI,,6,0.8
2026-09-10,2026,1,rb_bonus,CHI,,7,0.8
2026-09-10,2026,1,rb_bonus,CHI,,8,-0.8
2026-09-10,2026,1,rb_bonus,CHI,,9,-1.0
2026-09-10,2026,1,rb_bonus,CHI,,11,0.6
2026-09-10,2026,1,rb_bonus,CHI,,12,1.0
2026-09-10,2026,1,rb_bonus,CHI,,13,0.9
2026-09-10,2026,1,rb_bonus,CHI,,14,1.0
2026-09-10,2026,1,rb_bonus,CHI,,15,-1.3
2026-09-10,2026,1,rb_bonus,CHI,,16,1.2
2026-09-10,2026,1,rb_bonus,CHI,,17,1.5
2026-09-10,2026,1,rb_bonus,CHI,,avg,0.5
2026-09-10,2026,1,rb_bonus,CHI,,playoffs,0.5
2026-09-10,2026,1,rb_bonus,CHI,,baseline,18.2
2026-09-10,2026,1,rb_bonus,CHI,,next4,0.7
2026-09-10,2026,1,rb_bonus,KC,,1,0.3
2026-09-10,2026,1,rb_bonus,KC,,2,1.0
2026-09-10,2026,1,rb_bonus,KC,,3,1.4
2026-09-10,2026,1,rb_bonus,KC,,4,0.6
2026-09-10,2026,1,rb_bonus,KC,,6,0.4
2026-09-10,2026,1,rb_bonus,KC,,7,0.3
2026-09-10,2026,1,rb_bonus,KC,,8,-0.4
2026-09-10,2026,1,rb_bonus,KC,,9,0.7
2026-09-10,2026,1,rb_bonus,KC,,10,1.1
2026-09-10,2026,1,rb_bonus,KC,,11,1.7
2026-09-10,2026,1,rb_bonus,KC,,12,-0.3
2026-09-10,2026,1,rb_bonus,KC,,13,-0.3
2026-09-10,2026,1,rb_bonus,KC,,14,-1.2
2026-09-10,2026,1,rb_bonus,KC,,15,0.5
2026-09-10,2026,1,rb_bonus,KC,,16,0.0
2026-09-10,2026,1,rb_bonus,KC,,17,0.1
2026-09-10,2026,1,rb_bonus,KC,,avg,0.4
2026-09-10,2026,1,rb_bonus,KC,,playoffs,0.2
2026-09-10,2026,1,rb_bonus,KC,,baseline,17.4
2026-09-10,2026,1,rb_bonus,KC,,next4,0.8
2026-09-10,2026,1,rb_bonus,TEN,,1,0.1
2026-09-10,2026,1,rb_bonus,TEN,,2,-0.2
2026-09-10,2026,1,rb_bonus,TEN,,3,-1.5
2026-09-10,2026,1,rb_bonus,TEN,,4,-1.4
2026-09-10,2026,1,rb_bonus,TEN,,5,-1.7
2026-09-10,2026,1,rb_bonus,TEN,,6,-0.8
2026-09-10,2026,1,rb_bonus,TEN,,7,-0.7
2026-09-10,2026,1,rb_bonus,TEN,,8,-1.6
2026-09-10,2026,1,rb_bonus,TEN,,10,-0.6
2026-09-10,2026,1,rb_bonus,TEN,,11,-1.4
2026-09-10,2026,1,rb_bonus,TEN,,12,-1.3
2026-09-10,2026,1,rb_bonus,TEN,,13,-1.2
2026-09-10,2026,1,rb_bonus,TEN,,14,-0.1
2026-09-10,2026,1,rb_bonus,TEN,,15,-0.9
2026-09-10,2026,1,rb_bonus,TEN,,16,-0.7
2026-09-10,2026,1,rb_bonus,TEN,,17,-0.6
2026-09-10,2026,1,rb_bonus,TEN,,avg,-0.9
2026-09-10,2026,1,rb_bonus,TEN,,playoffs,-0.7
2026-09-10,2026,1,rb_bonus,TEN,,baseline,18.0
2026-09-10,2026,1,rb_bonus,TEN,,next4,-0.7
2026-09-10,2026,1,rb_bonus,NO,,1,0.1
2026-09-10,2026,1,rb_bonus,NO,,2,-0.9
2026-09-10,2026,1,rb_bonus,NO,,3,1.1
2026-09-10,2026,1,rb_bonus,NO,,4,1.2
2026-09-10,2026,1,rb_bonus,NO,,5,2.3
2026-09-10,2026,1,rb_bonus,NO,,6,-0.8
2026-09-10,2026,1,rb_bonus,NO,,7,0.1
2026-09-10,2026,1,rb_bonus,NO,,9,1.4
2026-09-10,2026,1,rb_bonus,NO,,10,1.1
2026-09-10,2026,1,rb_bonus,NO,,11,-0.2
2026-09-10,2026,1,rb_bonus,NO,,12,-1.4
2026-09-10,2026,1,rb_bonus,NO,,13,1.9
2026-09-10,2026,1,rb_bonus,NO,,14,-0.6
2026-09-10,2026,1,rb_bonus,NO,,15,-1.8
2026-09-10,2026,1,rb_bonus,NO,,16,2.1
2026-09-10,2026,1,rb_bonus,NO,,17,0.7
2026-09-10,2026,1,rb_bonus,NO,,avg,0.4
2026-09-10,2026,1,rb_bonus,NO,,playoffs,0.4
2026-09-10,2026,1,rb_bonus,NO,,baseline,16.4
2026-09-10,2026,1,rb_bonus,NO,,next4,0.4
2026-09-10,2026,1,rb_bonus,DAL,,1,0.1
2026-09-10,2026,1,rb_bonus,DAL,,2,0.8
2026-09-10,2026,1,rb_bonus,DAL,,3,0.2
2026-09-10,2026,1,rb_bonus,DAL,,4,-1.3
2026-09-10,2026,1,rb_bonus,DAL,,5,-0.1
2026-09-10,2026,1,rb_bonus,DAL,,6,0.2
2026-09-10,2026,1,rb_bonus,DAL,,7,-1.0
2026-09-10,2026,1,rb_bonus,DAL,,8,1.8
2026-09-10,2026,1,rb_bonus,DAL,,9,-0.1
2026-09-10,2026,1,rb_bonus,DAL,,10,0.3
2026-09-10,2026,1,rb_bonus,DAL,,11,0.8
2026-09-10,2026,1,rb_bonus,DAL,,12,1.7
2026-09-10,2026,1,rb_bonus,DAL,,13,-0.5
2026-09-10,2026,1,rb_bonus,DAL,,15,-0.5
2026-09-10,2026,1,rb_bonus,DAL,,16,1.4
2026-09-10,2026,1,rb_bonus,DAL,,17,0.9
2026-09-10,2026,1,rb_bonus,DAL,,avg,0.3
2026-09-10,2026,1,rb_bonus,DAL,,playoffs,0.6
2026-09-10,2026,1,rb_bonus,DAL,,baseline,17.8
2026-09-10,2026,1,rb_bonus,DAL,,next4,-0.1
2026-09-10,2026,1,rb_bonus,GB,,1,0.0
2026-09-10,2026,1,rb_bonus,GB,,2,-0.8
2026-09-10,2026,1,rb_bonus,GB,,3,0.9
2026-09-10,2026,1,rb_bonus,GB,,4,-1.9
2026-09-10,2026,1,rb_bonus,GB,,5,0.4
2026-09-10,2026,1,rb_bonus,GB,,6,-0.7
2026-09-10,2026,1,rb_bonus,GB,,7,0.5
2026-09-10,2026,1,rb_bonus,GB,,8,-0.1
2026-09-10,2026,1,rb_bonus,GB,,9,-0.5
2026-09-10,2026,1,rb_bonus,GB,,10,1.0
2026-09-10,2026,1,rb_bonus,GB,,12,-1.1
2026-09-10,2026,1,rb_bonus,GB,,13,-0.6
2026-09-10,2026,1,rb_bonus,GB,,14,-0.4
2026-09-10,2026,1,rb_bonus,GB,,15,1.7
2026-09-10,2026,1,rb_bonus,GB,,16,-0.5
2026-09-10,2026,1,rb_bonus,GB,,17,-1.8
2026-09-10,2026,1,rb_bonus,GB,,avg,-0.3
2026-09-10,2026,1,rb_bonus,GB,,playoffs,-0.2
2026-09-10,2026,1,rb_bonus,GB,,baseline,18.3
2026-09-10,2026,1,rb_bonus,GB,,next4,-0.5
2026-09-10,2026,1,rb_bonus,LA,,1,0.0
2026-09-10,2026,1,rb_bonus,LA,,2,0.8
2026-09-10,2026,1,rb_bonus,LA,,3,0.2
2026-09-10,2026,1,rb_bonus,LA,,4,0.8
2026-09-10,2026,1,rb_bonus,LA,,5,1.0
2026-09-10,2026,1,rb_bonus,LA,,6,2.3
2026-09-10,2026,1,rb_bonus,LA,,7,0.8
2026-09-10,2026,1,rb_bonus,LA,,8,1.0
2026-09-10,2026,1,rb_bonus,LA,,9,0.0
2026-09-10,2026,1,rb_bonus,LA,,10,1.5
2026-09-10,2026,1,rb_bonus,LA,,12,2.0
2026-09-10,2026,1,rb_bonus,LA,,13,1.3
2026-09-10,2026,1,rb_bonus,LA,,14,-0.1
2026-09-10,2026,1,rb_bonus,LA,,15,0.7
2026-09-10,2026,1,rb_bonus,LA,,16,1.1
2026-09-10,2026,1,rb_bonus,LA,,17,-0.8
2026-09-10,2026,1,rb_bonus,LA,,avg,0.8
2026-09-10,2026,1,rb_bonus,LA,,playoffs,0.3
2026-09-10,2026,1,rb_bonus,LA,,baseline,19.0
2026-09-10,2026,1,rb_bonus,LA,,next4,0.5
2026-09-10,2026,1,rb_bonus,CAR,,1,-0.1
2026-09-10,2026,1,rb_bonus,CAR,,2,0.0
2026-09-10,2026,1,rb_bonus,CAR,,3,-1.1
2026-09-10,2026,1,rb_bonus,CAR,,4,0.3
2026-09-10,2026,1,rb_bonus,CAR,,6,-0.9
2026-09-10,2026,1,rb_bonus,CAR,,7,-1.5
2026-09-10,2026,1,rb_bonus,CAR,,8,-0.4
2026-09-10,2026,1,rb_bonus,CAR,,9,-0.7
2026-09-10,2026,1,rb_bonus,CAR,,10,-0.7
2026-09-10,2026,1,rb_bonus,CAR,,11,-0.5
2026-09-10,2026,1,rb_bonus,CAR,,12,-2.1
2026-09-10,2026,1,rb_bonus,CAR,,13,-0.2
2026-09-10,2026,1,rb_bonus,CAR,,14,-0.6
2026-09-10,2026,1,rb_bonus,CAR,,15,-0.9
2026-09-10,2026,1,rb_bonus,CAR,,16,-0.7
2026-09-10,2026,1,rb_bonus,CAR,,17,0.0
2026-09-10,2026,1,rb_bonus,CAR,,avg,-0.6
2026-09-10,2026,1,rb_bonus,CAR,,playoffs,-0.5
2026-09-10,2026,1,rb_bonus,CAR,,baseline,18.5
2026-09-10,2026,1,rb_bonus,CAR,,next4,-0.2
2026-09-10,2026,1,rb_bonus,TB,,1,-0.2
2026-09-10,2026,1,rb_bonus,TB,,2,1.5
2026-09-10,2026,1,rb_bonus,TB,,3,1.9
2026-09-10,2026,1,rb_bonus,TB,,4,1.8
2026-09-10,2026,1,rb_bonus,TB,,5,-0.3
2026-09-10,2026,1,rb_bonus,TB,,6,1.5
2026-09-10,2026,1,rb_bonus,TB,,7,-0.2
2026-09-10,2026,1,rb_bonus,TB,,8,1.7
2026-09-10,2026,1,rb_bonus,TB,,9,0.5
2026-09-10,2026,1,rb_bonus,TB,,11,1.5
2026-09-10,2026,1,rb_bonus,TB,,12,-0.1
2026-09-10,2026,1,rb_bonus,TB,,13,0.8
2026-09-10,2026,1,rb_bonus,TB,,14,0.0
2026-09-10,2026,1,rb_bonus,TB,,15,1.2
2026-09-10,2026,1,rb_bonus,TB,,16,1.5
2026-09-10,2026,1,rb_bonus,TB,,17,0.3
2026-09-10,2026,1,rb_bonus,TB,,avg,0.8
